query_id,doc_id,page_idx,page_type,query_zh,query_en,query_source,anchor_heading,ocr_text_clean_len,page_score
auto_00870,robotiq_hande_manual,49,fact,哪一页介绍了“4.6. Control Logic Example”相关内容？,Which page discusses '4.6. Control Logic Example'?,fact_heading,4.6. Control Logic Example,780,15.2
auto_00871,robotiq_hande_manual,50,fact,这页中关于夹爪的参数是什么？,What specification about gripper is given on this page?,fact_keyword,4.7. Modbus RTU Communication,1190,13.56
auto_00872,robotiq_hande_manual,50,fact,哪一页提到了夹爪相关参数？,Which page mentions gripper related specifications?,fact_page_lookup,4.7. Modbus RTU Communication,1190,13.56
auto_00873,robotiq_hande_manual,50,fact,哪一页介绍了“4.7. Modbus RTU Communication”相关内容？,Which page discusses '4.7. Modbus RTU Communication'?,fact_heading,4.7. Modbus RTU Communication,1190,13.56
auto_00874,robotiq_hande_manual,51,generic,哪一页讨论了“4.7.1. Connection Setup”？,Which page discusses '4.7.1. Connection Setup'?,generic_heading,4.7.1. Connection Setup,1376,17.2
auto_00875,robotiq_hande_manual,51,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,4.7.1. Connection Setup,1376,17.2
auto_00876,robotiq_hande_manual,55,generic,哪一页讨论了“4.7.5. Master read & write multiple regi”？,Which page discusses '4.7.5. Master read & write multiple regi'?,generic_heading,4.7.5. Master read & write multiple registers FC23,1239,13.6
auto_00877,robotiq_hande_manual,55,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,4.7.5. Master read & write multiple registers FC23,1239,13.6
auto_00878,robotiq_hande_manual,68,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,4.8.1. Gripper Dashboard,1171,16.48
auto_00879,robotiq_hande_manual,68,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,4.8.1. Gripper Dashboard,1171,16.48
auto_00880,robotiq_hande_manual,70,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,Multiple Grippers,1632,15.36
auto_00881,robotiq_hande_manual,70,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,Multiple Grippers,1632,15.36
auto_00882,robotiq_hande_manual,74,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,Dashboard,1002,14.88
auto_00883,robotiq_hande_manual,74,layout,哪一页展示了“Dashboard”的图示页面？,Which page visually presents 'Dashboard'?,layout_heading,Dashboard,1002,14.88
auto_00884,robotiq_hande_manual,76,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,4.8.3. Gripper Toolbar,1550,14.88
auto_00885,robotiq_hande_manual,76,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,4.8.3. Gripper Toolbar,1550,14.88
auto_00886,robotiq_hande_manual,80,generic,哪一页讨论了“Gripper operation window”？,Which page discusses 'Gripper operation window'?,generic_heading,Gripper operation window,956,13.65
auto_00887,robotiq_hande_manual,80,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,Gripper operation window,956,13.65
auto_00888,robotiq_hande_manual,86,generic,哪一页讨论了“Edit action screen”？,Which page discusses 'Edit action screen'?,generic_heading,Edit action screen,957,14.36
auto_00889,robotiq_hande_manual,86,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,Edit action screen,957,14.36
auto_00890,robotiq_hande_manual,87,generic,哪一页讨论了“Multiple Grippers”？,Which page discusses 'Multiple Grippers'?,generic_heading,Multiple Grippers,1056,15.85
auto_00891,robotiq_hande_manual,87,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,Multiple Grippers,1056,15.85
auto_00892,robotiq_hande_manual,90,generic,哪一页讨论了“Warning”？,Which page discusses 'Warning'?,generic_heading,Warning,1220,16.0
auto_00893,robotiq_hande_manual,90,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,Warning,1220,16.0
auto_00894,robotiq_hande_manual,92,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,About,1446,16.8
auto_00895,robotiq_hande_manual,92,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,About,1446,16.8
auto_00896,robotiq_hande_manual,94,generic,哪一页讨论了“Advanced Gripper Functions”？,Which page discusses 'Advanced Gripper Functions'?,generic_heading,Advanced Gripper Functions,2779,13.52
auto_00897,robotiq_hande_manual,94,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,Advanced Gripper Functions,2779,13.52
auto_00898,robotiq_hande_manual,95,generic,哪一页讨论了“Name”？,Which page discusses 'Name'?,generic_heading,Name,2405,14.0
auto_00899,robotiq_hande_manual,95,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,Name,2405,14.0
auto_00900,robotiq_hande_manual,98,generic,哪一页讨论了“for the Gripper to complete its operatio”？,Which page discusses 'for the Gripper to complete its operatio'?,generic_heading,for the Gripper to complete its operation before going to the next step.,3170,13.68
auto_00901,robotiq_hande_manual,98,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,for the Gripper to complete its operation before going to the next step.,3170,13.68
auto_00902,robotiq_hande_manual,108,generic,哪一页讨论了“Coupling for PCD 56 with 8 xM4”？,Which page discusses 'Coupling for PCD 56 with 8 xM4'?,generic_heading,Coupling for PCD 56 with 8 xM4,587,13.9
auto_00903,robotiq_hande_manual,108,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,Coupling for PCD 56 with 8 xM4,587,13.9
auto_00904,robotiq_hande_manual,112,fact,这页中关于力/力矩的参数是什么？,What specification about force is given on this page?,fact_keyword,6.1.2. Fingers and fingertips,1324,14.66
auto_00905,robotiq_hande_manual,112,fact,哪一页提到了力/力矩相关参数？,Which page mentions force related specifications?,fact_page_lookup,6.1.2. Fingers and fingertips,1324,14.66
auto_00906,robotiq_hande_manual,112,fact,哪一页介绍了“6.1.2. Fingers and fingertips”相关内容？,Which page discusses '6.1.2. Fingers and fingertips'?,fact_heading,6.1.2. Fingers and fingertips,1324,14.66
auto_00907,robotiq_hande_manual,116,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,6.2. Mechanical specifications,577,20.8
auto_00908,robotiq_hande_manual,116,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,6.2. Mechanical specifications,577,20.8
auto_00909,robotiq_hande_manual,116,fact,哪一页包含参数值 50mm？,Which page contains the specification value 50mm?,fact_number_unit,6.2. Mechanical specifications,577,20.8
auto_00910,robotiq_hande_manual,117,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,Payload and force,1300,18.25
auto_00911,robotiq_hande_manual,117,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,Payload and force,1300,18.25
auto_00912,robotiq_hande_manual,117,fact,哪一页包含参数值 3.3 kg？,Which page contains the specification value 3.3 kg?,fact_number_unit,Payload and force,1300,18.25
auto_00913,robotiq_hande_manual,119,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,(payload force + external force).,761,15.68
auto_00914,robotiq_hande_manual,119,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,(payload force + external force).,761,15.68
auto_00915,robotiq_hande_manual,119,fact,哪一页包含参数值 3kg？,Which page contains the specification value 3kg?,fact_number_unit,(payload force + external force).,761,15.68
auto_00916,robotiq_hande_manual,122,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,6.2.3. Moment and force limits,1047,18.1
auto_00917,robotiq_hande_manual,122,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,6.2.3. Moment and force limits,1047,18.1
auto_00918,robotiq_hande_manual,122,fact,哪一页包含参数值 2.65 Nm？,Which page contains the specification value 2.65 Nm?,fact_number_unit,6.2.3. Moment and force limits,1047,18.1
auto_00919,robotiq_hande_manual,123,fact,哪一页包含参数值 1W？,Which page contains the specification value 1W?,fact_number_unit,6.3. Electrical specifications,152,15.320000000000002
auto_00920,robotiq_hande_manual,123,fact,哪一页介绍了“6.3. Electrical specifications”相关内容？,Which page discusses '6.3. Electrical specifications'?,fact_heading,6.3. Electrical specifications,152,15.320000000000002
auto_00921,robotiq_hande_manual,124,semantic,哪一页介绍了维护说明相关内容？,Which page describes maintenance related information?,semantic_keyword,7. Maintenance,1157,16.340000000000003
auto_00922,robotiq_hande_manual,124,semantic,这页主要讲的是哪方面的维护说明内容？,What maintenance topic is mainly explained on this page?,semantic_topic,7. Maintenance,1157,16.340000000000003
auto_00923,robotiq_hande_manual,125,semantic,哪一页介绍了维护说明相关内容？,Which page describes maintenance related information?,semantic_keyword,7.1. Gripper cleaning,1102,17.31
auto_00924,robotiq_hande_manual,125,semantic,这页主要讲的是哪方面的维护说明内容？,What maintenance topic is mainly explained on this page?,semantic_topic,7.1. Gripper cleaning,1102,17.31
auto_00925,robotiq_hande_manual,127,semantic,哪一页介绍了维护说明相关内容？,Which page describes maintenance related information?,semantic_keyword,7.2. Periodic inspection,931,17.15
auto_00926,robotiq_hande_manual,127,semantic,这页主要讲的是哪方面的维护说明内容？,What maintenance topic is mainly explained on this page?,semantic_topic,7.2. Periodic inspection,931,17.15
auto_00927,robotiq_hande_manual,128,semantic,哪一页介绍了维护说明相关内容？,Which page describes maintenance related information?,semantic_keyword,7.3. Rack & pinion mechanism cleaning,2052,20.200000000000003
auto_00928,robotiq_hande_manual,128,semantic,这页主要讲的是哪方面的维护说明内容？,What maintenance topic is mainly explained on this page?,semantic_topic,7.3. Rack & pinion mechanism cleaning,2052,20.200000000000003
auto_00929,robotiq_hande_manual,129,generic,"哪一页讨论了“8. Spare Parts, Kits and Accessories”？","Which page discusses '8. Spare Parts, Kits and Accessories'?",generic_heading,"8. Spare Parts, Kits and Accessories",1269,15.52
auto_00930,robotiq_hande_manual,129,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,"8. Spare Parts, Kits and Accessories",1269,15.52
auto_00931,robotiq_hande_manual,130,generic,哪一页讨论了“ltem”？,Which page discusses 'ltem'?,generic_heading,ltem,1940,20.0
auto_00932,robotiq_hande_manual,130,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,ltem,1940,20.0
auto_00933,robotiq_hande_manual,131,generic,哪一页讨论了“ltem”？,Which page discusses 'ltem'?,generic_heading,ltem,1574,16.099999999999998
auto_00934,robotiq_hande_manual,131,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,ltem,1574,16.099999999999998
auto_00935,robotiq_hande_manual,132,generic,哪一页讨论了“9.Troubleshooting”？,Which page discusses '9.Troubleshooting'?,generic_heading,9.Troubleshooting,1482,16.99
auto_00936,robotiq_hande_manual,132,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,9.Troubleshooting,1482,16.99
auto_00937,robotiq_hande_manual,134,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,10. Warranty and Patent,2804,16.5
auto_00938,robotiq_hande_manual,134,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,10. Warranty and Patent,2804,16.5
auto_00939,robotiq_hande_manual,134,fact,哪一页介绍了“10. Warranty and Patent”相关内容？,Which page discusses '10. Warranty and Patent'?,fact_heading,10. Warranty and Patent,2804,16.5
auto_00940,robotiq_hande_manual,137,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,12.2. Applied standards,1040,15.2
auto_00941,robotiq_hande_manual,137,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,12.2. Applied standards,1040,15.2
auto_00942,ur5e_user_manual,4,layout,哪一页是工作空间示意图页面？,Which page shows the workspace diagram?,layout_workspace,Contents,1060,15.7
auto_00943,ur5e_user_manual,4,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,Contents,1060,15.7
auto_00944,ur5e_user_manual,4,layout,哪一页展示了“Contents”的图示页面？,Which page visually presents 'Contents'?,layout_heading,Contents,1060,15.7
auto_00945,ur5e_user_manual,5,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,6.4. Starting the Robot Arm,1181,17.2
auto_00946,ur5e_user_manual,5,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,6.4. Starting the Robot Arm,1181,17.2
auto_00947,ur5e_user_manual,5,fact,哪一页介绍了“6.4. Starting the Robot Arm”相关内容？,Which page discusses '6.4. Starting the Robot Arm'?,fact_heading,6.4. Starting the Robot Arm,1181,17.2
auto_00948,ur5e_user_manual,12,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,2.Your Robot,1000,17.009999999999998
auto_00949,ur5e_user_manual,12,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,2.Your Robot,1000,17.009999999999998
auto_00950,ur5e_user_manual,16,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,2.Your Robot,1727,20.8
auto_00951,ur5e_user_manual,16,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,2.Your Robot,1727,20.8
auto_00952,ur5e_user_manual,16,fact,哪一页包含参数值 5 kg？,Which page contains the specification value 5 kg?,fact_number_unit,2.Your Robot,1727,20.8
auto_00953,ur5e_user_manual,17,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,2.Your Robot,1193,16.65
auto_00954,ur5e_user_manual,17,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,2.Your Robot,1193,16.65
auto_00955,ur5e_user_manual,17,fact,哪一页介绍了“2.Your Robot”相关内容？,Which page discusses '2.Your Robot'?,fact_heading,2.Your Robot,1193,16.65
auto_00956,ur5e_user_manual,25,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,2.3. PolyScope Overview,1366,15.47
auto_00957,ur5e_user_manual,25,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,2.3. PolyScope Overview,1366,15.47
auto_00958,ur5e_user_manual,26,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,2.3.1. Icons/Tabs On PolyScope,1377,15.76
auto_00959,ur5e_user_manual,26,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,2.3.1. Icons/Tabs On PolyScope,1377,15.76
auto_00960,ur5e_user_manual,30,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,3.Safety,1702,16.42
auto_00961,ur5e_user_manual,30,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,3.Safety,1702,16.42
auto_00962,ur5e_user_manual,30,fact,哪一页介绍了“3.Safety”相关内容？,Which page discusses '3.Safety'?,fact_heading,3.Safety,1702,16.42
auto_00963,ur5e_user_manual,31,fact,哪一页介绍了“3. Safety”相关内容？,Which page discusses '3. Safety'?,fact_heading,3. Safety,1225,15.98
auto_00964,ur5e_user_manual,34,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,5. Assembly and Mounting,766,16.24
auto_00965,ur5e_user_manual,34,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,5. Assembly and Mounting,766,16.24
auto_00966,ur5e_user_manual,34,fact,哪一页介绍了“5. Assembly and Mounting”相关内容？,Which page discusses '5. Assembly and Mounting'?,fact_heading,5. Assembly and Mounting,766,16.24
auto_00967,ur5e_user_manual,35,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,5. Assembly and Mounting,815,15.82
auto_00968,ur5e_user_manual,35,layout,哪一页展示了“5. Assembly and Mounting”的图示页面？,Which page visually presents '5. Assembly and Mounting'?,layout_heading,5. Assembly and Mounting,815,15.82
auto_00969,ur5e_user_manual,37,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,5. Assembly and Mounting,669,16.509999999999998
auto_00970,ur5e_user_manual,37,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,5. Assembly and Mounting,669,16.509999999999998
auto_00971,ur5e_user_manual,37,fact,哪一页介绍了“5. Assembly and Mounting”相关内容？,Which page discusses '5. Assembly and Mounting'?,fact_heading,5. Assembly and Mounting,669,16.509999999999998
auto_00972,ur5e_user_manual,38,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,5. Assembly and Mounting,2436,17.67
auto_00973,ur5e_user_manual,38,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,5. Assembly and Mounting,2436,17.67
auto_00974,ur5e_user_manual,38,fact,哪一页包含参数值 45 Hz？,Which page contains the specification value 45 Hz?,fact_number_unit,5. Assembly and Mounting,2436,17.67
auto_00975,ur5e_user_manual,42,layout,哪一页是工作空间示意图页面？,Which page shows the workspace diagram?,layout_workspace,5. Assembly and Mounting,1101,16.689999999999998
auto_00976,ur5e_user_manual,42,layout,哪一页展示了“5. Assembly and Mounting”的图示页面？,Which page visually presents '5. Assembly and Mounting'?,layout_heading,5. Assembly and Mounting,1101,16.689999999999998
auto_00977,ur5e_user_manual,43,layout,哪一页是工作空间示意图页面？,Which page shows the workspace diagram?,layout_workspace,5. Assembly and Mounting,825,16.84
auto_00978,ur5e_user_manual,43,layout,哪一页展示了“5. Assembly and Mounting”的图示页面？,Which page visually presents '5. Assembly and Mounting'?,layout_heading,5. Assembly and Mounting,825,16.84
auto_00979,ur5e_user_manual,44,layout,哪一页是工作空间示意图页面？,Which page shows the workspace diagram?,layout_workspace,5. Assembly and Mounting,1377,16.0
auto_00980,ur5e_user_manual,44,layout,哪一页展示了“5. Assembly and Mounting”的图示页面？,Which page visually presents '5. Assembly and Mounting'?,layout_heading,5. Assembly and Mounting,1377,16.0
auto_00981,ur5e_user_manual,47,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,5. Assembly and Mounting,1769,17.97
auto_00982,ur5e_user_manual,47,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,5. Assembly and Mounting,1769,17.97
auto_00983,ur5e_user_manual,47,fact,哪一页介绍了“5. Assembly and Mounting”相关内容？,Which page discusses '5. Assembly and Mounting'?,fact_heading,5. Assembly and Mounting,1769,17.97
auto_00984,ur5e_user_manual,48,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,5. Assembly and Mounting,1021,17.12
auto_00985,ur5e_user_manual,48,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,5. Assembly and Mounting,1021,17.12
auto_00986,ur5e_user_manual,54,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,6. First Boot,972,16.45
auto_00987,ur5e_user_manual,54,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,6. First Boot,972,16.45
auto_00988,ur5e_user_manual,54,fact,哪一页包含参数值 45°？,Which page contains the specification value 45°?,fact_number_unit,6. First Boot,972,16.45
auto_00989,ur5e_user_manual,59,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,7.Installation,1640,15.84
auto_00990,ur5e_user_manual,59,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,7.Installation,1640,15.84
auto_00991,ur5e_user_manual,60,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,7. Installation,1299,16.68
auto_00992,ur5e_user_manual,60,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,7. Installation,1299,16.68
auto_00993,ur5e_user_manual,61,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,7.Installation,1460,17.93
auto_00994,ur5e_user_manual,61,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,7.Installation,1460,17.93
auto_00995,ur5e_user_manual,62,fact,这页中关于接口的参数是什么？,What specification about interface is given on this page?,fact_keyword,7. Installation,537,16.009999999999998
auto_00996,ur5e_user_manual,62,fact,哪一页提到了接口相关参数？,Which page mentions interface related specifications?,fact_page_lookup,7. Installation,537,16.009999999999998
auto_00997,ur5e_user_manual,62,fact,哪一页介绍了“7. Installation”相关内容？,Which page discusses '7. Installation'?,fact_heading,7. Installation,537,16.009999999999998
auto_00998,ur5e_user_manual,66,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,7.Installation,1089,16.36
auto_00999,ur5e_user_manual,66,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,7.Installation,1089,16.36
auto_01000,ur5e_user_manual,67,fact,哪一页包含参数值 24V？,Which page contains the specification value 24V?,fact_number_unit,7. Installation,997,17.63
auto_01001,ur5e_user_manual,67,fact,哪一页介绍了“7. Installation”相关内容？,Which page discusses '7. Installation'?,fact_heading,7. Installation,997,17.63
auto_01002,ur5e_user_manual,68,fact,哪一页包含参数值 10 A？,Which page contains the specification value 10 A?,fact_number_unit,7.Installation,697,18.48
auto_01003,ur5e_user_manual,68,fact,哪一页介绍了“7.Installation”相关内容？,Which page discusses '7.Installation'?,fact_heading,7.Installation,697,18.48
auto_01004,ur5e_user_manual,70,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,7. Installation,1520,18.08
auto_01005,ur5e_user_manual,70,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,7. Installation,1520,18.08
auto_01006,ur5e_user_manual,70,fact,哪一页包含参数值 24V？,Which page contains the specification value 24V?,fact_number_unit,7. Installation,1520,18.08
auto_01007,ur5e_user_manual,71,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,7.Installation,1701,16.6
auto_01008,ur5e_user_manual,71,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,7.Installation,1701,16.6
auto_01009,ur5e_user_manual,75,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,7.Installation,1438,16.130000000000003
auto_01010,ur5e_user_manual,75,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,7.Installation,1438,16.130000000000003
auto_01011,ur5e_user_manual,76,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,7.Installation,1605,16.799999999999997
auto_01012,ur5e_user_manual,76,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,7.Installation,1605,16.799999999999997
auto_01013,ur5e_user_manual,83,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,7.7.2. I/O Setup,2069,16.0
auto_01014,ur5e_user_manual,83,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,7.7.2. I/O Setup,2069,16.0
auto_01015,ur5e_user_manual,83,fact,哪一页介绍了“7.7.2. I/O Setup”相关内容？,Which page discusses '7.7.2. I/O Setup'?,fact_heading,7.7.2. I/O Setup,2069,16.0
auto_01016,ur5e_user_manual,87,fact,这页中关于接口的参数是什么？,What specification about interface is given on this page?,fact_keyword,7.9. General Purpose Analog l/O,1031,16.939999999999998
auto_01017,ur5e_user_manual,87,fact,哪一页提到了接口相关参数？,Which page mentions interface related specifications?,fact_page_lookup,7.9. General Purpose Analog l/O,1031,16.939999999999998
auto_01018,ur5e_user_manual,87,fact,哪一页包含参数值 10V？,Which page contains the specification value 10V?,fact_number_unit,7.9. General Purpose Analog l/O,1031,16.939999999999998
auto_01019,ur5e_user_manual,91,fact,哪一页包含参数值 12V？,Which page contains the specification value 12V?,fact_number_unit,7.11. Remote ON/OFF control,1200,16.759999999999998
auto_01020,ur5e_user_manual,91,fact,哪一页介绍了“7.11. Remote ON/OFF control”相关内容？,Which page discusses '7.11. Remote ON/OFF control'?,fact_heading,7.11. Remote ON/OFF control,1200,16.759999999999998
auto_01021,ur5e_user_manual,93,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,7.12.1. ToolI/O,633,18.8
auto_01022,ur5e_user_manual,93,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,7.12.1. ToolI/O,633,18.8
auto_01023,ur5e_user_manual,93,fact,哪一页包含参数值 0V？,Which page contains the specification value 0V?,fact_number_unit,7.12.1. ToolI/O,633,18.8
auto_01024,ur5e_user_manual,94,generic,哪一页讨论了“Tool Cable”？,Which page discusses 'Tool Cable'?,generic_heading,Tool Cable,846,17.53
auto_01025,ur5e_user_manual,94,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,Tool Cable,846,17.53
auto_01026,ur5e_user_manual,95,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,7.12.2. Maximum Payload,806,15.76
auto_01027,ur5e_user_manual,95,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,7.12.2. Maximum Payload,806,15.76
auto_01028,ur5e_user_manual,95,fact,哪一页介绍了“7.12.2. Maximum Payload”相关内容？,Which page discusses '7.12.2. Maximum Payload'?,fact_heading,7.12.2. Maximum Payload,806,15.76
auto_01029,ur5e_user_manual,97,layout,哪一页包含尺寸图或尺寸示意？,Which page contains the dimensions diagram?,layout_dimensions,7.12.3. Securing Tool,987,17.25
auto_01030,ur5e_user_manual,97,layout,哪一页展示了“7.12.3. Securing Tool”的图示页面？,Which page visually presents '7.12.3. Securing Tool'?,layout_heading,7.12.3. Securing Tool,987,17.25
auto_01031,ur5e_user_manual,98,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,7.12.4. Set Payload,1781,16.32
auto_01032,ur5e_user_manual,98,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,7.12.4. Set Payload,1781,16.32
auto_01033,ur5e_user_manual,98,fact,哪一页包含参数值 0.05s？,Which page contains the specification value 0.05s?,fact_number_unit,7.12.4. Set Payload,1781,16.32
auto_01034,ur5e_user_manual,100,fact,这页中关于额定负载的参数是什么？,What specification about payload is given on this page?,fact_keyword,Payload,1555,15.64
auto_01035,ur5e_user_manual,100,fact,哪一页提到了额定负载相关参数？,Which page mentions payload related specifications?,fact_page_lookup,Payload,1555,15.64
auto_01036,ur5e_user_manual,100,fact,哪一页包含参数值 0.000 kg？,Which page contains the specification value 0.000 kg?,fact_number_unit,Payload,1555,15.64
auto_01037,ur5e_user_manual,103,fact,哪一页包含参数值 12V？,Which page contains the specification value 12V?,fact_number_unit,7.12.5. Tooll/O Installation Specifications,777,19.72
auto_01038,ur5e_user_manual,103,fact,哪一页介绍了“7.12.5. Tooll/O Installation Specificati”相关内容？,Which page discusses '7.12.5. Tooll/O Installation Specificati'?,fact_heading,7.12.5. Tooll/O Installation Specifications,777,19.72
auto_01039,ur5e_user_manual,105,fact,哪一页包含参数值 1A？,Which page contains the specification value 1A?,fact_number_unit,7.12.7.Tool Digital Outputs,1009,17.88
auto_01040,ur5e_user_manual,105,fact,哪一页介绍了“7.12.7.Tool Digital Outputs”相关内容？,Which page discusses '7.12.7.Tool Digital Outputs'?,fact_heading,7.12.7.Tool Digital Outputs,1009,17.88
