sample_id,query_id,query_en,query_zh,query_type,pos_doc_id,pos_page_idx,pos_image_path,neg_doc_id,neg_page_idx,neg_image_path,neg_source
auto_00973_bm25,auto_00973,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,ur5e_user_manual,38,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0038.png,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,bm25_hard
auto_00973_adjacent_prev,auto_00973,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,ur5e_user_manual,38,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0038.png,ur5e_user_manual,37,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0037.png,adjacent_prev
auto_00973_same_doc_far,auto_00973,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,ur5e_user_manual,38,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0038.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_00975_bm25,auto_00975,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,ur5e_user_manual,42,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0042.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00975_adjacent_prev,auto_00975,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,ur5e_user_manual,42,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0042.png,ur5e_user_manual,41,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0041.png,adjacent_prev
auto_00975_same_doc_far,auto_00975,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,ur5e_user_manual,42,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0042.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_00976_bm25,auto_00976,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,42,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0042.png,ur5e_user_manual,36,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0036.png,bm25_hard
auto_00976_adjacent_prev,auto_00976,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,42,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0042.png,ur5e_user_manual,41,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0041.png,adjacent_prev
auto_00976_same_doc_far,auto_00976,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,42,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0042.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_00977_bm25,auto_00977,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,ur5e_user_manual,43,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0043.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00977_adjacent_prev,auto_00977,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,ur5e_user_manual,43,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0043.png,ur5e_user_manual,42,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0042.png,adjacent_prev
auto_00977_same_doc_far,auto_00977,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,ur5e_user_manual,43,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0043.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_00978_bm25,auto_00978,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,43,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0043.png,ur5e_user_manual,36,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0036.png,bm25_hard
auto_00978_adjacent_prev,auto_00978,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,43,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0043.png,ur5e_user_manual,42,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0042.png,adjacent_prev
auto_00978_same_doc_far,auto_00978,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,43,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0043.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_00980_bm25,auto_00980,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,44,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0044.png,ur5e_user_manual,36,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0036.png,bm25_hard
auto_00980_adjacent_prev,auto_00980,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,44,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0044.png,ur5e_user_manual,43,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0043.png,adjacent_prev
auto_00980_same_doc_far,auto_00980,Which page visually presents '5. Assembly and Mounting'?,哪一页展示了“5. Assembly and Mounting”的图示页面？,layout,ur5e_user_manual,44,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0044.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_00982_bm25,auto_00982,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,ur5e_user_manual,47,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0047.png,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,bm25_hard
auto_00982_adjacent_prev,auto_00982,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,ur5e_user_manual,47,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0047.png,ur5e_user_manual,46,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0046.png,adjacent_prev
auto_00982_same_doc_far,auto_00982,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,ur5e_user_manual,47,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0047.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_00983_bm25,auto_00983,Which page discusses '5. Assembly and Mounting'?,哪一页介绍了“5. Assembly and Mounting”相关内容？,fact,ur5e_user_manual,47,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0047.png,ur5e_user_manual,36,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0036.png,bm25_hard
auto_00983_adjacent_prev,auto_00983,Which page discusses '5. Assembly and Mounting'?,哪一页介绍了“5. Assembly and Mounting”相关内容？,fact,ur5e_user_manual,47,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0047.png,ur5e_user_manual,46,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0046.png,adjacent_prev
auto_00983_same_doc_far,auto_00983,Which page discusses '5. Assembly and Mounting'?,哪一页介绍了“5. Assembly and Mounting”相关内容？,fact,ur5e_user_manual,47,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0047.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_00987_bm25,auto_00987,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,54,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0054.png,robotiq_hande_manual,4,/users/xyk/robotdoc-rag/data/pages/robotiq_hande_manual/page_0004.png,bm25_hard
auto_00987_adjacent_prev,auto_00987,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,54,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0054.png,ur5e_user_manual,53,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0053.png,adjacent_prev
auto_00987_same_doc_far,auto_00987,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,54,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0054.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_00996_bm25,auto_00996,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,ur5e_user_manual,62,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0062.png,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,bm25_hard
auto_00996_adjacent_prev,auto_00996,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,ur5e_user_manual,62,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0062.png,ur5e_user_manual,61,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0061.png,adjacent_prev
auto_00996_same_doc_far,auto_00996,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,ur5e_user_manual,62,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0062.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01000_bm25,auto_01000,Which page contains the specification value 24V?,哪一页包含参数值 24V？,fact,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_01000_adjacent_prev,auto_01000,Which page contains the specification value 24V?,哪一页包含参数值 24V？,fact,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,ur5e_user_manual,66,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0066.png,adjacent_prev
auto_01000_same_doc_far,auto_01000,Which page contains the specification value 24V?,哪一页包含参数值 24V？,fact,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01002_bm25,auto_01002,Which page contains the specification value 10 A?,哪一页包含参数值 10 A？,fact,ur5e_user_manual,68,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0068.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_01002_adjacent_prev,auto_01002,Which page contains the specification value 10 A?,哪一页包含参数值 10 A？,fact,ur5e_user_manual,68,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0068.png,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,adjacent_prev
auto_01002_same_doc_far,auto_01002,Which page contains the specification value 10 A?,哪一页包含参数值 10 A？,fact,ur5e_user_manual,68,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0068.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01006_bm25,auto_01006,Which page contains the specification value 24V?,哪一页包含参数值 24V？,fact,ur5e_user_manual,70,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0070.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_01006_adjacent_prev,auto_01006,Which page contains the specification value 24V?,哪一页包含参数值 24V？,fact,ur5e_user_manual,70,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0070.png,ur5e_user_manual,69,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0069.png,adjacent_prev
auto_01006_same_doc_far,auto_01006,Which page contains the specification value 24V?,哪一页包含参数值 24V？,fact,ur5e_user_manual,70,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0070.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01005_bm25,auto_01005,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,70,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0070.png,robotiq_hande_manual,4,/users/xyk/robotdoc-rag/data/pages/robotiq_hande_manual/page_0004.png,bm25_hard
auto_01005_adjacent_prev,auto_01005,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,70,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0070.png,ur5e_user_manual,69,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0069.png,adjacent_prev
auto_01005_same_doc_far,auto_01005,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,70,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0070.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01014_bm25,auto_01014,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,83,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0083.png,robotiq_hande_manual,4,/users/xyk/robotdoc-rag/data/pages/robotiq_hande_manual/page_0004.png,bm25_hard
auto_01014_adjacent_prev,auto_01014,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,83,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0083.png,ur5e_user_manual,82,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0082.png,adjacent_prev
auto_01014_same_doc_far,auto_01014,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,83,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0083.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01015_bm25,auto_01015,Which page discusses '7.7.2. I/O Setup'?,哪一页介绍了“7.7.2. I/O Setup”相关内容？,fact,ur5e_user_manual,83,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0083.png,ur5e_user_manual,5,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0005.png,bm25_hard
auto_01015_adjacent_prev,auto_01015,Which page discusses '7.7.2. I/O Setup'?,哪一页介绍了“7.7.2. I/O Setup”相关内容？,fact,ur5e_user_manual,83,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0083.png,ur5e_user_manual,82,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0082.png,adjacent_prev
auto_01015_same_doc_far,auto_01015,Which page discusses '7.7.2. I/O Setup'?,哪一页介绍了“7.7.2. I/O Setup”相关内容？,fact,ur5e_user_manual,83,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0083.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01018_bm25,auto_01018,Which page contains the specification value 10V?,哪一页包含参数值 10V？,fact,ur5e_user_manual,87,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0087.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_01018_adjacent_prev,auto_01018,Which page contains the specification value 10V?,哪一页包含参数值 10V？,fact,ur5e_user_manual,87,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0087.png,ur5e_user_manual,86,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0086.png,adjacent_prev
auto_01018_same_doc_far,auto_01018,Which page contains the specification value 10V?,哪一页包含参数值 10V？,fact,ur5e_user_manual,87,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0087.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01017_bm25,auto_01017,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,ur5e_user_manual,87,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0087.png,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,bm25_hard
auto_01017_adjacent_prev,auto_01017,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,ur5e_user_manual,87,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0087.png,ur5e_user_manual,86,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0086.png,adjacent_prev
auto_01017_same_doc_far,auto_01017,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,ur5e_user_manual,87,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0087.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01019_bm25,auto_01019,Which page contains the specification value 12V?,哪一页包含参数值 12V？,fact,ur5e_user_manual,91,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0091.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_01019_adjacent_prev,auto_01019,Which page contains the specification value 12V?,哪一页包含参数值 12V？,fact,ur5e_user_manual,91,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0091.png,ur5e_user_manual,90,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0090.png,adjacent_prev
auto_01019_same_doc_far,auto_01019,Which page contains the specification value 12V?,哪一页包含参数值 12V？,fact,ur5e_user_manual,91,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0091.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01020_bm25,auto_01020,Which page discusses '7.11. Remote ON/OFF control'?,哪一页介绍了“7.11. Remote ON/OFF control”相关内容？,fact,ur5e_user_manual,91,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0091.png,ur5e_user_manual,5,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0005.png,bm25_hard
auto_01020_adjacent_prev,auto_01020,Which page discusses '7.11. Remote ON/OFF control'?,哪一页介绍了“7.11. Remote ON/OFF control”相关内容？,fact,ur5e_user_manual,91,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0091.png,ur5e_user_manual,90,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0090.png,adjacent_prev
auto_01020_same_doc_far,auto_01020,Which page discusses '7.11. Remote ON/OFF control'?,哪一页介绍了“7.11. Remote ON/OFF control”相关内容？,fact,ur5e_user_manual,91,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0091.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01023_bm25,auto_01023,Which page contains the specification value 0V?,哪一页包含参数值 0V？,fact,ur5e_user_manual,93,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0093.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_01023_adjacent_prev,auto_01023,Which page contains the specification value 0V?,哪一页包含参数值 0V？,fact,ur5e_user_manual,93,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0093.png,ur5e_user_manual,92,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0092.png,adjacent_prev
auto_01023_same_doc_far,auto_01023,Which page contains the specification value 0V?,哪一页包含参数值 0V？,fact,ur5e_user_manual,93,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0093.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01021_bm25,auto_01021,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,ur5e_user_manual,93,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0093.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_01021_adjacent_prev,auto_01021,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,ur5e_user_manual,93,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0093.png,ur5e_user_manual,92,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0092.png,adjacent_prev
auto_01021_same_doc_far,auto_01021,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,ur5e_user_manual,93,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0093.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01022_bm25,auto_01022,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,ur5e_user_manual,93,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0093.png,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,bm25_hard
auto_01022_adjacent_prev,auto_01022,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,ur5e_user_manual,93,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0093.png,ur5e_user_manual,92,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0092.png,adjacent_prev
auto_01022_same_doc_far,auto_01022,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,ur5e_user_manual,93,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0093.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01027_bm25,auto_01027,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,95,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0095.png,robotiq_hande_manual,4,/users/xyk/robotdoc-rag/data/pages/robotiq_hande_manual/page_0004.png,bm25_hard
auto_01027_adjacent_prev,auto_01027,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,95,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0095.png,ur5e_user_manual,94,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0094.png,adjacent_prev
auto_01027_same_doc_far,auto_01027,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,95,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0095.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01028_bm25,auto_01028,Which page discusses '7.12.2. Maximum Payload'?,哪一页介绍了“7.12.2. Maximum Payload”相关内容？,fact,ur5e_user_manual,95,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0095.png,robotiq_2f_manual,4,/users/xyk/robotdoc-rag/data/pages/robotiq_2f_manual/page_0004.png,bm25_hard
auto_01028_adjacent_prev,auto_01028,Which page discusses '7.12.2. Maximum Payload'?,哪一页介绍了“7.12.2. Maximum Payload”相关内容？,fact,ur5e_user_manual,95,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0095.png,ur5e_user_manual,94,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0094.png,adjacent_prev
auto_01028_same_doc_far,auto_01028,Which page discusses '7.12.2. Maximum Payload'?,哪一页介绍了“7.12.2. Maximum Payload”相关内容？,fact,ur5e_user_manual,95,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0095.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01030_bm25,auto_01030,Which page visually presents '7.12.3. Securing Tool'?,哪一页展示了“7.12.3. Securing Tool”的图示页面？,layout,ur5e_user_manual,97,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0097.png,ur5e_user_manual,5,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0005.png,bm25_hard
auto_01030_adjacent_prev,auto_01030,Which page visually presents '7.12.3. Securing Tool'?,哪一页展示了“7.12.3. Securing Tool”的图示页面？,layout,ur5e_user_manual,97,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0097.png,ur5e_user_manual,96,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0096.png,adjacent_prev
auto_01030_same_doc_far,auto_01030,Which page visually presents '7.12.3. Securing Tool'?,哪一页展示了“7.12.3. Securing Tool”的图示页面？,layout,ur5e_user_manual,97,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0097.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01032_bm25,auto_01032,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,98,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0098.png,robotiq_hande_manual,4,/users/xyk/robotdoc-rag/data/pages/robotiq_hande_manual/page_0004.png,bm25_hard
auto_01032_adjacent_prev,auto_01032,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,98,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0098.png,ur5e_user_manual,97,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0097.png,adjacent_prev
auto_01032_same_doc_far,auto_01032,Which page mentions payload related specifications?,哪一页提到了额定负载相关参数？,fact,ur5e_user_manual,98,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0098.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
auto_01036_bm25,auto_01036,Which page contains the specification value 0.000 kg?,哪一页包含参数值 0.000 kg？,fact,ur5e_user_manual,100,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0100.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_01036_adjacent_prev,auto_01036,Which page contains the specification value 0.000 kg?,哪一页包含参数值 0.000 kg？,fact,ur5e_user_manual,100,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0100.png,ur5e_user_manual,99,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0099.png,adjacent_prev
auto_01036_same_doc_far,auto_01036,Which page contains the specification value 0.000 kg?,哪一页包含参数值 0.000 kg？,fact,ur5e_user_manual,100,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0100.png,ur5e_user_manual,241,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0241.png,same_doc_far
